name,value,network
R_7PL_ROI,0.037307476404929,Dorsal_Attention
R_7PC_ROI,0.000834543228948,Somatomotor
R_LIPv_ROI,0.008774118188676,Visual2
R_VIP_ROI,0.020423230492858,Visual2
R_MIP_ROI,0.037874407082492,Dorsal_Attention
R_1_ROI,0.009489503355034,Somatomotor
R_2_ROI,-0.001753668412646,Somatomotor
R_3a_ROI,-0.012141221651714,Somatomotor
R_6d_ROI,0.019349652868449,Somatomotor
R_6mp_ROI,-0.002378947367647,Somatomotor
R_6v_ROI,-0.021232065598094,Somatomotor
R_p24pr_ROI,-0.01422330685384,Cingulo-Opercular
R_33pr_ROI,0.011591189630628,Frontoparietal
R_a24pr_ROI,0.004791642292571,Cingulo-Opercular
R_p32pr_ROI,-0.021666785181913,Cingulo-Opercular
R_a24_ROI,-0.012692903990312,Default
R_d32_ROI,-0.001159696064183,Frontoparietal
R_8BM_ROI,0.035717385917229,Frontoparietal
R_p32_ROI,-0.018302637429993,Default
R_10r_ROI,0.004909686808283,Default
R_47m_ROI,-0.014861109887557,Default
R_8Av_ROI,0.009740981178301,Default
R_8Ad_ROI,-0.016363771032929,Default
R_9m_ROI,-0.00766839110441,Default
R_8BL_ROI,-0.020176385531886,Default
R_9p_ROI,-0.024321612945625,Default
R_10d_ROI,-0.003781462742923,Default
R_8C_ROI,0.027130039517155,Frontoparietal
R_44_ROI,-0.004806622941293,Frontoparietal
R_45_ROI,0.021244852289588,Language
R_47l_ROI,0.005948884747259,Default
R_a47r_ROI,0.000403639542176,Frontoparietal
R_6r_ROI,0.021827514340099,Cingulo-Opercular
R_IFJa_ROI,0.024610722929268,Language
R_IFJp_ROI,0.017020072810779,Frontoparietal
R_IFSp_ROI,0.016651826532578,Frontoparietal
R_IFSa_ROI,0.021384027682835,Cingulo-Opercular
R_p9-46v_ROI,-0.003921886949638,Frontoparietal
R_46_ROI,0.01891849912316,Cingulo-Opercular
R_a9-46v_ROI,0.021312754719929,Frontoparietal
R_9-46d_ROI,-0.003435152619272,Cingulo-Opercular
R_9a_ROI,-0.00137777454079,Default
R_10v_ROI,-0.01424821498359,Default
R_a10p_ROI,-0.014821908058805,Frontoparietal
R_10pp_ROI,-0.007554812437359,Default
R_11l_ROI,0.023455312903929,Frontoparietal
R_13l_ROI,-0.018352775851489,Frontoparietal
R_OFC_ROI,0.001331362084632,Frontoparietal
R_47s_ROI,0.005872309206321,Default
R_LIPd_ROI,0.008228133837091,Dorsal_Attention
R_6a_ROI,0.024100982992028,Dorsal_Attention
R_i6-8_ROI,0.020989149986773,Frontoparietal
R_s6-8_ROI,-0.019216663556824,Frontoparietal
R_43_ROI,-0.004641283254662,Cingulo-Opercular
R_OP4_ROI,-0.023737486578218,Somatomotor
R_OP1_ROI,-0.011496926068684,Somatomotor
R_OP2-3_ROI,0.008549226459164,Somatomotor
R_52_ROI,-0.015753176044269,Auditory
R_RI_ROI,-0.007344091737379,Somatomotor
R_PFcm_ROI,-0.000671519767415,Cingulo-Opercular
R_PoI2_ROI,0.002002921045779,Cingulo-Opercular
R_TA2_ROI,-0.016807155751674,Auditory
R_FOP4_ROI,0.005796460137206,Cingulo-Opercular
R_MI_ROI,0.00952050920567,Cingulo-Opercular
R_Pir_ROI,0.00257506335542,Orbito-Affective
R_AVI_ROI,0.033197421611951,Frontoparietal
R_AAIC_ROI,-0.018139778134873,Orbito-Affective
R_FOP1_ROI,-0.003094594319787,Cingulo-Opercular
R_FOP3_ROI,-0.004011637341644,Cingulo-Opercular
R_FOP2_ROI,0.005297683720815,Somatomotor
R_PFt_ROI,0.013948381660235,Dorsal_Attention
R_AIP_ROI,0.009589932592692,Dorsal_Attention
R_EC_ROI,0.015641973428504,Default
R_PreS_ROI,0.00556396127901,Default
R_H_ROI,0.002595892186446,Default
R_ProS_ROI,0.012710808630188,Visual1
R_PeEc_ROI,-0.00804654103402,Ventral_Multimodal
R_STGa_ROI,-0.028340760911182,Language
R_PBelt_ROI,-0.000490226592331,Auditory
R_A5_ROI,-0.014536440726088,Language
R_PHA1_ROI,0.019304069648485,Default
R_PHA3_ROI,-0.013281100702507,Dorsal_Attention
R_STSda_ROI,0.001794715334351,Default
R_STSdp_ROI,0.028761755617306,Language
R_STSvp_ROI,-0.041112456081172,Default
R_TGd_ROI,-0.014132655363071,Default
R_TE1a_ROI,-0.014418027130279,Default
R_TE1p_ROI,0.016439841738753,Frontoparietal
R_TE2a_ROI,-0.015278005863088,Default
R_TF_ROI,0.022402405675541,Ventral_Multimodal
R_TE2p_ROI,0.015295288449353,Dorsal_Attention
R_PHT_ROI,-0.000315857834829,Dorsal_Attention
R_PH_ROI,0.043694466323402,Visual2
R_TPOJ1_ROI,0.000497049964808,Language
R_TPOJ2_ROI,-0.002983666404595,Posterior_Multimodal
R_TPOJ3_ROI,0.021890395983675,Posterior_Multimodal
R_DVT_ROI,0.006104176385897,Visual1
R_PGp_ROI,-0.019290967387865,Dorsal_Attention
R_IP2_ROI,0.014885915830777,Frontoparietal
R_IP1_ROI,-0.014251444972797,Frontoparietal
R_IP0_ROI,0.001960594109651,Dorsal_Attention
R_PFop_ROI,-0.016547541652976,Cingulo-Opercular
R_PF_ROI,-0.01637625618043,Cingulo-Opercular
R_PFm_ROI,-0.030115377682007,Frontoparietal
R_PGi_ROI,-0.024337475013788,Default
R_PGs_ROI,-0.009502006792567,Default
R_V6A_ROI,-0.004916365789388,Visual2
R_VMV1_ROI,0.005097936218905,Visual2
R_VMV3_ROI,-0.021820198368915,Visual2
R_PHA2_ROI,0.003567191703271,Default
R_V4t_ROI,-0.000106613996687,Visual2
R_FST_ROI,0.042993876371029,Visual2
R_V3CD_ROI,0.005168472207552,Visual2
R_LO3_ROI,0.003573977402035,Visual2
R_VMV2_ROI,-0.030516691573212,Visual2
R_31pd_ROI,-0.00973902434454,Default
R_31a_ROI,-0.01597560756482,Frontoparietal
R_VVC_ROI,0.02060321875173,Visual2
R_25_ROI,-0.012408914742598,Default
R_s32_ROI,0.00122121352458,Default
R_pOFC_ROI,0.018237610077108,Orbito-Affective
R_PoI1_ROI,-0.017727162740781,Cingulo-Opercular
R_Ig_ROI,-0.010082290046857,Somatomotor
R_FOP5_ROI,0.006077253837128,Cingulo-Opercular
R_p10p_ROI,-0.019179455765189,Frontoparietal
R_p47r_ROI,0.000476635992847,Frontoparietal
R_TGv_ROI,-0.011666262896617,Language
R_MBelt_ROI,0.010181556710049,Auditory
R_LBelt_ROI,-0.007968626085511,Auditory
R_A4_ROI,-0.026814345483462,Auditory
R_STSva_ROI,-0.015493634343135,Default
R_TE1m_ROI,-0.019660240450756,Frontoparietal
R_PI_ROI,-0.00762658139621,Cingulo-Opercular
R_a32pr_ROI,0.009800816269752,Cingulo-Opercular
R_p24_ROI,-0.010793885161209,Cingulo-Opercular
L_V1_ROI,-0.012840564327,Visual1
L_MST_ROI,-0.022267405485916,Visual2
L_V6_ROI,-0.016186829475516,Visual2
L_V2_ROI,-0.030868366015656,Visual2
L_V3_ROI,-0.003298973169445,Visual2
L_V4_ROI,-0.009799378615134,Visual2
L_V8_ROI,0.032210838451387,Visual2
L_4_ROI,0.012254120293196,Somatomotor
L_3b_ROI,0.003037967995157,Somatomotor
L_FEF_ROI,0.020547584954678,Cingulo-Opercular
L_PEF_ROI,-0.003393914222219,Dorsal_Attention
L_55b_ROI,0.010216092268406,Language
L_V3A_ROI,0.010798213542793,Visual2
L_RSC_ROI,0.009944567164644,Frontoparietal
L_POS2_ROI,0.001968191096075,Frontoparietal
L_V7_ROI,-0.013396224022979,Visual2
L_IPS1_ROI,-0.012150215501657,Visual2
L_FFC_ROI,0.017427756111207,Visual2
L_V3B_ROI,-0.028330627670912,Visual2
L_LO1_ROI,0.014052368667532,Visual2
L_LO2_ROI,0.012661512069442,Visual2
L_PIT_ROI,-0.009832076135392,Visual2
L_MT_ROI,0.011133029174931,Visual2
L_A1_ROI,-0.028905896546539,Auditory
L_PSL_ROI,0.030314608888347,Language
L_SFL_ROI,-0.00749690577111,Language
L_PCV_ROI,-0.02990488110716,Posterior_Multimodal
L_STV_ROI,-0.007447280849471,Language
L_7Pm_ROI,-0.01425681718838,Frontoparietal
L_7m_ROI,-0.0016304903452,Default
L_POS1_ROI,0.000225651552588,Default
L_23d_ROI,0.020699929339546,Default
L_v23ab_ROI,0.02633698347126,Default
L_d23ab_ROI,-0.001241470992221,Default
L_31pv_ROI,-0.005392214116687,Default
L_5m_ROI,-0.001169045527912,Somatomotor
L_5mv_ROI,-0.007956609605276,Cingulo-Opercular
L_23c_ROI,-0.009338499390199,Cingulo-Opercular
L_5L_ROI,-0.00115036908475,Somatomotor
L_24dd_ROI,-0.017744242173248,Somatomotor
L_24dv_ROI,-0.004510043445163,Somatomotor
L_7AL_ROI,0.027670159351333,Somatomotor
L_SCEF_ROI,0.020650021689018,Cingulo-Opercular
L_6ma_ROI,0.000102285738715,Cingulo-Opercular
L_7Am_ROI,0.023331043696585,Cingulo-Opercular
L_7PL_ROI,0.002843385899983,Dorsal_Attention
L_7PC_ROI,-0.003864206023491,Somatomotor
L_LIPv_ROI,-0.008043717884267,Visual2
L_VIP_ROI,0.004617234739947,Visual2
L_MIP_ROI,0.013498081620766,Dorsal_Attention
L_1_ROI,0.007532368821437,Somatomotor
L_2_ROI,-0.004221559781386,Somatomotor
L_3a_ROI,-0.003679796493749,Somatomotor
L_6d_ROI,0.026583961271928,Somatomotor
L_6mp_ROI,0.008749434879448,Somatomotor
L_6v_ROI,-0.049191739120471,Somatomotor
L_p24pr_ROI,0.018572614469396,Cingulo-Opercular
L_33pr_ROI,0.00970330439112,Cingulo-Opercular
L_a24pr_ROI,0.002657674895416,Cingulo-Opercular
L_p32pr_ROI,-0.001838057187062,Cingulo-Opercular
L_a24_ROI,0.020758413940811,Default
L_d32_ROI,0.015123590513545,Default
L_8BM_ROI,0.015569938299659,Frontoparietal
L_p32_ROI,0.004804799009797,Default
L_10r_ROI,-0.000316920126225,Default
L_47m_ROI,0.015128898075908,Default
L_8Av_ROI,-0.002259739575294,Default
L_8Ad_ROI,-0.014355531701301,Default
L_9m_ROI,0.016438350525249,Default
L_8BL_ROI,-0.01072878585489,Default
L_9p_ROI,-0.0121997082937,Default
L_10d_ROI,-0.02284576082741,Default
L_8C_ROI,0.026583923968773,Frontoparietal
L_44_ROI,-0.011927961578388,Language
L_45_ROI,-0.002593161582386,Language
L_47l_ROI,0.006324776088217,Default
L_a47r_ROI,-0.001076851426692,Frontoparietal
L_6r_ROI,0.006024423009455,Cingulo-Opercular
L_IFJa_ROI,0.034572615923062,Language
L_IFJp_ROI,0.021663958293307,Frontoparietal
L_IFSp_ROI,-0.007706077645313,Language
L_IFSa_ROI,-0.010147748975144,Frontoparietal
L_p9-46v_ROI,-0.016965062312013,Frontoparietal
L_46_ROI,0.001704274511025,Cingulo-Opercular
L_a9-46v_ROI,-0.01228072044336,Frontoparietal
L_9-46d_ROI,-0.010490728255041,Cingulo-Opercular
L_9a_ROI,0.000599902084962,Default
L_10v_ROI,-0.001436161963751,Default
L_a10p_ROI,0.00658899697982,Frontoparietal
L_10pp_ROI,0.006047615698727,Default
L_11l_ROI,0.004252655291914,Frontoparietal
L_13l_ROI,0.005883058850519,Frontoparietal
L_OFC_ROI,-0.015955923243903,Default
L_47s_ROI,0.005029591583616,Default
L_LIPd_ROI,-0.002987968578237,Dorsal_Attention
L_6a_ROI,-0.017462215133932,Dorsal_Attention
L_i6-8_ROI,0.003571391437984,Frontoparietal
L_s6-8_ROI,-0.015923863587976,Frontoparietal
L_43_ROI,-0.031014035590069,Cingulo-Opercular
L_OP4_ROI,-0.008208334485803,Somatomotor
L_OP1_ROI,-0.030727221888428,Somatomotor
L_OP2-3_ROI,-0.006438340872095,Somatomotor
L_52_ROI,-0.018530079881917,Auditory
L_RI_ROI,0.033370544740409,Auditory
L_PFcm_ROI,-0.004068477038572,Cingulo-Opercular
L_PoI2_ROI,-0.023433365400518,Cingulo-Opercular
L_TA2_ROI,-0.006905387342926,Auditory
L_FOP4_ROI,0.012996531835694,Cingulo-Opercular
L_MI_ROI,-0.006886497064315,Cingulo-Opercular
L_Pir_ROI,0.022472645552101,Orbito-Affective
L_AVI_ROI,0.038195623834123,Frontoparietal
L_AAIC_ROI,0.007024919667265,Orbito-Affective
L_FOP1_ROI,-0.020633811891872,Cingulo-Opercular
L_FOP3_ROI,0.01091153782924,Cingulo-Opercular
L_FOP2_ROI,-0.0157743218167,Somatomotor
L_PFt_ROI,-0.009070039042652,Dorsal_Attention
L_AIP_ROI,0.00403250938007,Dorsal_Attention
L_EC_ROI,0.006703860125155,Default
L_PreS_ROI,0.007876701430107,Default
L_H_ROI,-0.002741949516429,Default
L_ProS_ROI,0.006322434491843,Visual1
L_PeEc_ROI,-0.001567839765017,Ventral_Multimodal
L_STGa_ROI,-0.009065098367212,Language
L_PBelt_ROI,0.020143757364418,Auditory
L_A5_ROI,0.024780319334572,Language
L_PHA1_ROI,0.011727252384078,Default
L_PHA3_ROI,0.001282380127406,Dorsal_Attention
L_STSda_ROI,0.00021142334067,Language
L_STSdp_ROI,0.021867528929445,Language
L_STSvp_ROI,0.023947602338576,Default
L_TGd_ROI,-0.014637580036785,Default
L_TE1a_ROI,-0.010112584246393,Default
L_TE1p_ROI,-0.004249662719898,Frontoparietal
L_TE2a_ROI,0.008852293176662,Default
L_TF_ROI,-0.002775243280592,Ventral_Multimodal
L_TE2p_ROI,0.003089146803168,Dorsal_Attention
L_PHT_ROI,0.00213233652926,Dorsal_Attention
L_PH_ROI,0.010864917536351,Visual2
L_TPOJ1_ROI,0.023176056159831,Language
L_TPOJ2_ROI,-0.01015105248861,Posterior_Multimodal
L_TPOJ3_ROI,0.007666326740913,Posterior_Multimodal
L_DVT_ROI,0.006611482229663,Visual1
L_PGp_ROI,-0.007715281277534,Dorsal_Attention
L_IP2_ROI,0.018899000685408,Frontoparietal
L_IP1_ROI,-0.012544469281563,Frontoparietal
L_IP0_ROI,-0.030427138776833,Dorsal_Attention
L_PFop_ROI,-0.000277800777731,Cingulo-Opercular
L_PF_ROI,0.003893198723666,Cingulo-Opercular
L_PFm_ROI,-0.027597330913896,Frontoparietal
L_PGi_ROI,-0.018400143638029,Default
L_PGs_ROI,-0.013533774032783,Default
L_V6A_ROI,0.006241861217072,Visual2
L_VMV1_ROI,-0.010392629044174,Visual2
L_VMV3_ROI,-0.023259495493416,Visual2
L_PHA2_ROI,-0.007182652786158,Default
L_V4t_ROI,0.021921836452166,Visual2
L_FST_ROI,0.010874344762547,Visual2
L_V3CD_ROI,0.001783973321426,Visual2
L_LO3_ROI,0.024480990449972,Visual2
L_VMV2_ROI,-0.010173354164726,Visual2
L_31pd_ROI,-0.000519192875132,Default
L_31a_ROI,-0.028959030795738,Default
L_VVC_ROI,0.020595222536751,Visual2
L_25_ROI,-0.009361543931471,Default
L_s32_ROI,-0.010300461417891,Default
L_pOFC_ROI,-0.008371191002941,Orbito-Affective
L_PoI1_ROI,-0.024733941449444,Cingulo-Opercular
L_Ig_ROI,0.016731209151301,Somatomotor
L_FOP5_ROI,0.00277128814628,Cingulo-Opercular
L_p10p_ROI,-0.02320490324067,Frontoparietal
L_p47r_ROI,-0.005020312807033,Frontoparietal
L_TGv_ROI,-0.005433424657628,Language
L_MBelt_ROI,0.006571014065774,Auditory
L_LBelt_ROI,0.022351841915041,Auditory
L_A4_ROI,0.001754310787403,Auditory
L_STSva_ROI,-0.002338598037674,Default
L_TE1m_ROI,4.62512286447309E-05,Default
L_PI_ROI,-0.000469056174527,Cingulo-Opercular
L_a32pr_ROI,0.033170595918366,Cingulo-Opercular
L_p24_ROI,0.007460993226801,Cingulo-Opercular
ACCUMBENS_LEFT,0.02811279381013,Subcortex
ACCUMBENS_RIGHT,-0.006403469697704,Subcortex
AMYGDALA_LEFT,-0.011957583967887,Subcortex
AMYGDALA_RIGHT,0.003204320438763,Subcortex
BRAIN_STEM,0.002982960894065,Subcortex
CAUDATE_LEFT,0.018672760284913,Subcortex
CAUDATE_RIGHT,-0.011143129727052,Subcortex
CEREBELLUM_LEFT,0.016570453628547,Subcortex
CEREBELLUM_RIGHT,0.010578193674915,Subcortex
DIENCEPHALON_VENTRAL_LEFT,0.042786845435448,Subcortex
DIENCEPHALON_VENTRAL_RIGHT,0.010946071091469,Subcortex
HIPPOCAMPUS_LEFT,-0.035182025237681,Subcortex
HIPPOCAMPUS_RIGHT,-0.018203419578583,Subcortex
PALLIDUM_LEFT,-0.017719938672627,Subcortex
PALLIDUM_RIGHT,0.019352570267983,Subcortex
PUTAMEN_LEFT,-0.01803256770765,Subcortex
PUTAMEN_RIGHT,-0.005452317373154,Subcortex
THALAMUS_LEFT,-0.009348937704688,Subcortex
THALAMUS_RIGHT,0.006289829070378,Subcortex
