name,value,network
R_TE1m_ROI,0.003044321842997,Frontoparietal
R_PI_ROI,0,Cingulo-Opercular
R_a32pr_ROI,0,Cingulo-Opercular
R_p24_ROI,0,Cingulo-Opercular
L_V1_ROI,0.008492099663935,Visual1
L_MST_ROI,0,Visual2
L_V6_ROI,0,Visual2
L_V2_ROI,0.009116063343347,Visual2
L_V3_ROI,0.000379406805095,Visual2
L_V4_ROI,0,Visual2
L_V8_ROI,-0.034206428155103,Visual2
L_4_ROI,0,Somatomotor
L_3b_ROI,-0.007519167345643,Somatomotor
L_FEF_ROI,0.006619312386182,Cingulo-Opercular
L_PEF_ROI,0,Dorsal_Attention
L_55b_ROI,0.002564112119175,Language
L_V3A_ROI,0,Visual2
L_RSC_ROI,0,Frontoparietal
L_POS2_ROI,0,Frontoparietal
L_V7_ROI,0,Visual2
L_IPS1_ROI,0,Visual2
L_FFC_ROI,0,Visual2
L_V3B_ROI,-0.011896914691706,Visual2
L_LO1_ROI,0,Visual2
L_LO2_ROI,-0.018995098756503,Visual2
L_PIT_ROI,-0.016385538894189,Visual2
L_MT_ROI,0,Visual2
L_A1_ROI,0,Auditory
L_PSL_ROI,0,Language
L_SFL_ROI,0,Language
L_PCV_ROI,0.050762460124665,Posterior_Multimodal
L_STV_ROI,0,Language
L_7Pm_ROI,0.033487583977641,Frontoparietal
L_7m_ROI,0,Default
L_POS1_ROI,-0.001991806025042,Default
L_23d_ROI,0,Default
L_v23ab_ROI,-0.011935619932767,Default
L_d23ab_ROI,-0.001289177925671,Default
L_31pv_ROI,-0.037282097358306,Default
L_5m_ROI,-0.007068645355832,Somatomotor
L_5mv_ROI,0,Cingulo-Opercular
L_23c_ROI,-0.00920537538819,Cingulo-Opercular
L_5L_ROI,0,Somatomotor
L_24dd_ROI,0,Somatomotor
L_24dv_ROI,0,Somatomotor
L_7AL_ROI,-0.017966832334024,Somatomotor
L_SCEF_ROI,0.005419799063166,Cingulo-Opercular
L_6ma_ROI,0,Cingulo-Opercular
L_7Am_ROI,0,Cingulo-Opercular
L_7PL_ROI,0.013133720296052,Dorsal_Attention
L_7PC_ROI,-0.001895061039601,Somatomotor
L_LIPv_ROI,0,Visual2
L_VIP_ROI,0,Visual2
L_MIP_ROI,0.026413817378605,Dorsal_Attention
L_1_ROI,0,Somatomotor
L_2_ROI,0,Somatomotor
L_3a_ROI,0,Somatomotor
L_6d_ROI,0,Somatomotor
L_6mp_ROI,-0.03113028317367,Somatomotor
L_6v_ROI,0,Somatomotor
L_p24pr_ROI,-0.005817723657228,Cingulo-Opercular
L_33pr_ROI,0.019518181871104,Cingulo-Opercular
L_a24pr_ROI,0,Cingulo-Opercular
L_p32pr_ROI,-0.0009373292295,Cingulo-Opercular
L_a24_ROI,0,Default
L_d32_ROI,0,Default
L_8BM_ROI,0,Frontoparietal
L_p32_ROI,0,Default
L_10r_ROI,0,Default
L_47m_ROI,0,Default
L_8Av_ROI,0,Default
L_8Ad_ROI,0,Default
L_9m_ROI,-0.00164973431459,Default
L_8BL_ROI,-0.004559201982152,Default
L_9p_ROI,0,Default
L_10d_ROI,-0.015410034944963,Default
L_8C_ROI,0,Frontoparietal
L_44_ROI,-0.009105191564972,Language
L_45_ROI,0,Language
L_47l_ROI,0,Default
L_a47r_ROI,0,Frontoparietal
L_6r_ROI,0,Cingulo-Opercular
L_IFJa_ROI,0,Language
L_IFJp_ROI,0.007630649024686,Frontoparietal
L_IFSp_ROI,0,Language
L_IFSa_ROI,0,Frontoparietal
L_p9-46v_ROI,0,Frontoparietal
L_46_ROI,0,Cingulo-Opercular
L_a9-46v_ROI,0,Frontoparietal
L_9-46d_ROI,0.004473464363535,Cingulo-Opercular
L_9a_ROI,-0.002581347756845,Default
L_10v_ROI,0,Default
L_a10p_ROI,0,Frontoparietal
L_10pp_ROI,0,Default
L_11l_ROI,0,Frontoparietal
L_13l_ROI,-0.002138691750185,Frontoparietal
L_OFC_ROI,-0.002880734281636,Default
L_47s_ROI,-0.035495436024425,Default
L_LIPd_ROI,0.022205426657575,Dorsal_Attention
L_6a_ROI,0,Dorsal_Attention
L_i6-8_ROI,0,Frontoparietal
L_s6-8_ROI,0,Frontoparietal
L_43_ROI,0,Cingulo-Opercular
L_OP4_ROI,0,Somatomotor
L_OP1_ROI,0,Somatomotor
L_OP2-3_ROI,-0.007639984765628,Somatomotor
L_52_ROI,0,Auditory
L_RI_ROI,0,Auditory
L_PFcm_ROI,-0.008081878474396,Cingulo-Opercular
L_PoI2_ROI,0,Cingulo-Opercular
L_TA2_ROI,0,Auditory
L_FOP4_ROI,0,Cingulo-Opercular
L_MI_ROI,-0.002434488037145,Cingulo-Opercular
L_Pir_ROI,0,Orbito-Affective
L_AVI_ROI,0,Frontoparietal
L_AAIC_ROI,0,Orbito-Affective
L_FOP1_ROI,-0.009292001548017,Cingulo-Opercular
L_FOP3_ROI,-0.019378810309245,Cingulo-Opercular
L_FOP2_ROI,0,Somatomotor
L_PFt_ROI,0.011321973679504,Dorsal_Attention
L_AIP_ROI,0.056748368138557,Dorsal_Attention
L_EC_ROI,0,Default
L_PreS_ROI,0.018476834145457,Default
L_H_ROI,0,Default
L_ProS_ROI,0.005924313312241,Visual1
L_PeEc_ROI,0,Ventral_Multimodal
L_STGa_ROI,-0.002140808002888,Language
L_PBelt_ROI,0,Auditory
L_A5_ROI,0,Language
L_PHA1_ROI,0,Default
L_PHA3_ROI,0.006494604585732,Dorsal_Attention
L_STSda_ROI,-0.000933834627528,Language
L_STSdp_ROI,0,Language
L_STSvp_ROI,0,Default
L_TGd_ROI,0,Default
L_TE1a_ROI,-0.008181285652491,Default
L_TE1p_ROI,-0.0004385107954,Frontoparietal
L_TE2a_ROI,0,Default
L_TF_ROI,0,Ventral_Multimodal
L_TE2p_ROI,0.021219865173903,Dorsal_Attention
L_PHT_ROI,0,Dorsal_Attention
L_PH_ROI,0,Visual2
L_TPOJ1_ROI,0,Language
L_TPOJ2_ROI,0,Posterior_Multimodal
L_TPOJ3_ROI,0.017657729127412,Posterior_Multimodal
L_DVT_ROI,-0.000360454699801,Visual1
L_PGp_ROI,0,Dorsal_Attention
L_IP2_ROI,0,Frontoparietal
L_IP1_ROI,0.027380981166813,Frontoparietal
L_IP0_ROI,0,Dorsal_Attention
L_PFop_ROI,0,Cingulo-Opercular
L_PF_ROI,-0.046264961873236,Cingulo-Opercular
L_PFm_ROI,-0.000688841170078,Frontoparietal
L_PGi_ROI,0,Default
L_PGs_ROI,-0.04323152833292,Default
L_V6A_ROI,0,Visual2
L_VMV1_ROI,0,Visual2
L_VMV3_ROI,0,Visual2
L_PHA2_ROI,0,Default
L_V4t_ROI,0.01546228749622,Visual2
L_FST_ROI,0.033489680608592,Visual2
L_V3CD_ROI,0,Visual2
L_LO3_ROI,0.001190427596788,Visual2
L_VMV2_ROI,0,Visual2
L_31pd_ROI,-0.000466056464295,Default
L_31a_ROI,-0.001247657550715,Default
L_VVC_ROI,0,Visual2
L_25_ROI,0,Default
L_s32_ROI,0,Default
L_pOFC_ROI,-0.001549443500181,Orbito-Affective
L_PoI1_ROI,-0.000398035240743,Cingulo-Opercular
L_Ig_ROI,0,Somatomotor
L_FOP5_ROI,0,Cingulo-Opercular
L_p10p_ROI,0,Frontoparietal
L_p47r_ROI,-0.019185455276398,Frontoparietal
L_TGv_ROI,0,Language
L_MBelt_ROI,-0.005560677034906,Auditory
L_LBelt_ROI,0.003404966037438,Auditory
L_A4_ROI,0,Auditory
L_STSva_ROI,-0.005684707082883,Default
L_TE1m_ROI,0,Default
L_PI_ROI,0,Cingulo-Opercular
L_a32pr_ROI,0,Cingulo-Opercular
L_p24_ROI,0,Cingulo-Opercular
ACCUMBENS_LEFT,0,Subcortex
ACCUMBENS_RIGHT,0.0054678503881,Subcortex
AMYGDALA_LEFT,0,Subcortex
AMYGDALA_RIGHT,0,Subcortex
BRAIN_STEM,0.017945558940153,Subcortex
CAUDATE_LEFT,0,Subcortex
CAUDATE_RIGHT,0.021210485372437,Subcortex
CEREBELLUM_LEFT,0,Subcortex
CEREBELLUM_RIGHT,0.010559263097203,Subcortex
DIENCEPHALON_VENTRAL_LEFT,-0.000862038824347,Subcortex
DIENCEPHALON_VENTRAL_RIGHT,0,Subcortex
HIPPOCAMPUS_LEFT,0,Subcortex
HIPPOCAMPUS_RIGHT,0.008878986802066,Subcortex
PALLIDUM_LEFT,0,Subcortex
PALLIDUM_RIGHT,-0.022064320814152,Subcortex
PUTAMEN_LEFT,0,Subcortex
PUTAMEN_RIGHT,0.001048992198259,Subcortex
THALAMUS_LEFT,0,Subcortex
THALAMUS_RIGHT,0.008893738330806,Subcortex
